No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,,,,,,,,,,,,,,,,,time 2,time 1,delay 1,delay 2,jiter
3066,67.571458,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,67.571463,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=284294 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,67.571464,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=285706 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,67.571466,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=287118 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,67.57157,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=288530 Win=54528 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,67.57248,36.92.238.237,192.168.100.10,TCP,1246,443  >  50274 [ACK] Seq=288530 Ack=2123 Win=72448 Len=1192 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,67.572485,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=289722 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,67.572487,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=291134 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,67.572488,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=292546 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,67.572604,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=293958 Win=49152 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,67.57348,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=293958 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,67.573485,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=295370 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,67.573487,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=296782 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,67.573489,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=298194 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,67.5736,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=299606 Win=43520 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,67.574486,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,67.57449,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=301018 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,67.574493,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=302430 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,67.574495,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=303842 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,67.574496,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=305254 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,67.574498,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=306666 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,67.574615,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=308078 Win=35072 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,67.575434,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=308078 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,67.575438,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=309490 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,67.575537,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=310902 Win=32256 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,67.576541,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=310902 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,67.576549,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=312314 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,67.576552,36.92.238.237,192.168.100.10,TCP,274,443  >  50274 [ACK] Seq=313726 Ack=2123 Win=72448 Len=220 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,67.576552,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=313946 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,67.576555,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,67.576557,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=316770 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,67.57656,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=318182 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,67.576756,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=319594 Win=23552 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,67.577497,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=319594 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,67.577503,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=321006 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,67.577505,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=322418 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,67.577507,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=323830 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,67.577511,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=325242 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,67.577514,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=326654 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,67.57767,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=328066 Win=15104 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,67.579609,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=328066 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,67.579614,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=329478 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,67.579617,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=330890 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,67.579618,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,67.57962,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=333714 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,67.579622,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=335126 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,67.579624,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=336538 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,67.579625,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=337950 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,67.579772,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=339362 Win=3840 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,67.581589,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50274  >  443 [ACK] Seq=2123 Ack=339362 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,67.585469,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=339362 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,67.585475,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=340774 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,67.585618,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=342186 Win=63488 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,67.5864,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=342186 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,67.586404,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=343598 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,67.586479,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=345010 Win=60672 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,67.587499,36.92.238.237,192.168.100.10,TCP,1466,"443  >  50274 [PSH, ACK] Seq=345010 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,67.587503,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=346422 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,67.587506,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,67.587508,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=349246 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,67.58765,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=350658 Win=55040 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,67.588484,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=350658 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,67.588489,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=352070 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,67.588492,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=353482 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,67.588493,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=354894 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,67.588495,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=356306 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,67.588497,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=357718 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,67.588618,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=359130 Win=46592 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,67.589429,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=359130 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,67.589432,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=360542 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,67.589434,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=361954 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,67.589436,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=363366 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,67.589529,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=364778 Win=40704 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,67.590476,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,67.59048,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=366190 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,67.590565,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=367602 Win=37888 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,67.591501,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=367602 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,67.591507,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=369014 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,67.591509,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=370426 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3145,67.59151,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=371838 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,67.591658,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=373250 Win=32256 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3147,67.602482,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=373250 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148,67.602487,36.92.238.237,192.168.100.10,TCP,1466,443  >  50274 [ACK] Seq=374662 Ack=2123 Win=72448 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3149,67.602488,36.92.238.237,192.168.100.10,TLSv1.3,589,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,67.602627,192.168.100.10,36.92.238.237,TCP,54,50274  >  443 [ACK] Seq=2123 Ack=376609 Win=28928 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,67.6136,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50274  >  443 [ACK] Seq=2123 Ack=376609 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,67.832657,192.168.100.10,74.125.68.190,TLSv1.3,340,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,67.846133,74.125.68.190,192.168.100.10,TCP,56,443  >  50273 [ACK] Seq=1341 Ack=3071 Win=75264 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154,67.954521,74.125.68.190,192.168.100.10,TLSv1.3,500,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3155,67.954526,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156,67.954529,74.125.68.190,192.168.100.10,TLSv1.3,949,"Application Data, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,67.95453,74.125.68.190,192.168.100.10,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,67.954713,192.168.100.10,74.125.68.190,TCP,54,50273  >  443 [ACK] Seq=3071 Ack=4133 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3159,68.016999,192.168.100.10,74.125.68.190,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3160,68.038463,74.125.68.190,192.168.100.10,TCP,56,443  >  50273 [ACK] Seq=4133 Ack=3110 Win=75264 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,68.815082,192.168.100.10,74.125.68.190,TLSv1.3,335,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3162,68.829498,74.125.68.190,192.168.100.10,TCP,56,443  >  50273 [ACK] Seq=4133 Ack=3391 Win=78080 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3163,68.852528,74.125.68.190,192.168.100.10,TLSv1.3,476,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,68.852532,74.125.68.190,192.168.100.10,TLSv1.3,546,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3165,68.852533,74.125.68.190,192.168.100.10,TLSv1.3,86,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3166,68.852689,192.168.100.10,74.125.68.190,TCP,54,50273  >  443 [ACK] Seq=3391 Ack=5079 Win=65280 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167,68.854695,192.168.100.10,74.125.200.132,TCP,66,50276  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,68.871491,74.125.68.190,192.168.100.10,TLSv1.3,124,"Application Data, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169,68.882494,74.125.200.132,192.168.100.10,TCP,66,"443  >  50276 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM=1 WS=256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,68.882666,192.168.100.10,74.125.200.132,TCP,54,50276  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,68.896029,192.168.100.10,74.125.68.190,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172,68.902665,192.168.100.10,74.125.200.132,TLSv1.3,633,Client Hello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3173,68.915501,74.125.68.190,192.168.100.10,TCP,56,443  >  50273 [ACK] Seq=5149 Ack=3430 Win=78080 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3174,68.930493,74.125.200.132,192.168.100.10,TCP,54,443  >  50276 [ACK] Seq=1 Ack=580 Win=66816 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3175,68.941469,74.125.200.132,192.168.100.10,TLSv1.3,266,"Server Hello, Change Cipher Spec, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3176,68.953309,192.168.100.10,74.125.200.132,TLSv1.3,118,"Change Cipher Spec, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3177,68.95515,192.168.100.10,74.125.200.132,TLSv1.3,146,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3178,68.956318,192.168.100.10,74.125.200.132,TLSv1.3,466,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179,68.99157,74.125.200.132,192.168.100.10,TLSv1.3,634,"Application Data, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,68.991575,74.125.200.132,192.168.100.10,TLSv1.3,85,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,68.991575,74.125.200.132,192.168.100.10,TLSv1.3,504,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3182,68.991577,74.125.200.132,192.168.100.10,TLSv1.3,1466,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3183,68.991578,74.125.200.132,192.168.100.10,TLSv1.3,585,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3184,68.99158,74.125.200.132,192.168.100.10,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185,68.991765,192.168.100.10,74.125.200.132,TCP,54,50276  >  443 [ACK] Seq=1148 Ack=3256 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3186,68.996589,192.168.100.10,172.217.194.119,TCP,66,50277  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187,69.010249,192.168.100.10,74.125.200.132,TLSv1.3,85,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3188,69.010509,172.217.194.119,192.168.100.10,TCP,66,"443  >  50277 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM=1 WS=256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3189,69.010641,192.168.100.10,172.217.194.119,TCP,54,50277  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190,69.010905,192.168.100.10,74.125.200.132,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3191,69.012423,192.168.100.10,172.217.194.119,TLSv1.3,631,Client Hello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3192,69.026504,172.217.194.119,192.168.100.10,TCP,54,443  >  50277 [ACK] Seq=1 Ack=578 Win=66816 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193,69.037268,192.168.100.10,74.125.68.190,TCP,1466,50273  >  443 [ACK] Seq=3430 Ack=5149 Win=65280 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3194,69.037307,192.168.100.10,74.125.68.190,TLSv1.3,341,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3195,69.038499,74.125.200.132,192.168.100.10,TCP,56,443  >  50276 [ACK] Seq=3256 Ack=1218 Win=68096 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3196,69.041501,172.217.194.119,192.168.100.10,TLSv1.3,266,"Server Hello, Change Cipher Spec, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3197,69.051491,74.125.68.190,192.168.100.10,TCP,56,443  >  50273 [ACK] Seq=5149 Ack=4842 Win=80896 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3198,69.05451,74.125.68.190,192.168.100.10,TCP,56,443  >  50273 [ACK] Seq=5149 Ack=5129 Win=83712 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3199,69.081524,74.125.68.190,192.168.100.10,TLSv1.3,541,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,69.081528,74.125.68.190,192.168.100.10,TLSv1.3,158,"Application Data, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3201,69.081529,74.125.68.190,192.168.100.10,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3202,69.081681,192.168.100.10,74.125.68.190,TCP,54,50273  >  443 [ACK] Seq=5129 Ack=5779 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3203,69.133895,192.168.100.10,172.217.194.119,TLSv1.3,118,"Change Cipher Spec, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3204,69.146819,192.168.100.10,74.125.68.190,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
